0.03815	-0.1558
-0.10336	0.27443
0.76022	-0.3489
0.57586	-0.53556
0.25792	0.88576
-0.2054	-0.051843
-0.085955	-0.68686
0.29102	-0.88453
0.25424	-0.3501
-0.59964	0.11124
0.45283	-0.51766
-0.52845	-0.59371
0.15813	0.85201
0.28339	0.34316
0.44123	0.56818
0.11694	-0.76657
-0.46857	-0.003209
-0.30223	0.54266
0.33365	-0.6009
-0.020519	-0.16466
0.26353	0.05893
0.14775	-0.48204
0.0091917	-0.2058
-0.15793	-0.42402
-0.80424	0.00067221
0.22882	0.63266
-0.13497	-0.22756
0.0090255	0.014992
-0.47816	0.40165
0.38491	0.55205
0.37912	0.13039
-0.31406	-0.82844
0.43855	0.20084
-0.43353	-0.20739
0.86409	-0.28237
0.2158	0.17587
-0.7874	-0.34875
0.57151	0.62488
0.62956	0.52923
0.19345	-0.55513
0.77975	-0.60059
-0.062479	0.24268
-0.68692	-0.30016
0.020992	0.0026291
-0.0927	0.25818
0.8341	-0.53594
-0.82554	-0.55015
-0.22818	-0.12834
0.4367	-0.48184
0.36221	-0.61876
0.44149	0.56526
0.69588	0.24095
0.079192	-0.076719
-0.11847	0.065314
0.35235	0.46775
0.078667	0.50836
-0.22418	0.59426
0.076046	-0.91052
-0.16645	0.39441
0.78999	0.10156
0.14297	-0.25988
0.59614	-0.030836
0.82682	-0.10828
-0.068857	-0.053661
-0.51645	-0.27984
-0.50274	0.61157
0.037226	-0.038528
0.024609	-0.049103
-0.043304	0.26474
-0.47273	0.074873
0.6674	0.29809
0.5187	0.036876
0.06676	-0.10529
0.54106	0.37814
-0.42454	-0.011913
0.4368	-0.73802
-0.54865	-0.78609
-0.17811	-0.16747
-0.34041	-0.67624
0.46362	-0.85293
-0.63653	0.25963
0.56381	0.19987
0.086155	0.46528
0.092119	-0.084717
-0.43474	-0.18734
0.24081	0.64099
0.36941	0.1974
0.075385	0.18979
0.19074	-0.042181
-0.15073	0.14323
-0.013686	-0.11797
0.45192	0.43727
-0.73676	-0.6202
0.078504	0.97081
0.17001	-0.86795
-0.26424	0.69216
-0.20265	0.73143
0.63509	-0.55107
-0.12597	0.23493
0.65413	0.70803
-0.83101	-0.14789
0.19355	0.82258
0.36848	-0.248
-0.8232	0.43454
-0.15955	0.013246
0.0084561	0.0047038
0.81425	-0.19401
-0.12483	0.016341
0.26428	0.49276
0.19845	0.077134
0.22936	-0.61204
0.41436	0.030081
0.13508	0.39477
-0.17188	-0.69032
-0.91914	-0.0099715
0.28851	-0.57358
0.3584	0.62364
0.12164	-0.1791
-0.049783	0.15684
-0.16676	-0.09597
0.84296	-0.1491
0.11025	-0.13445
-0.038395	-0.21045
-0.35483	-0.66424
0.25756	-0.81039
0.14796	-0.41492
-0.46796	0.64456
0.92466	0.12737
-0.41235	-0.15198
0.012472	0.15899
-0.52296	0.60469
-0.20333	0.10764
-0.019841	-0.022467
0.42299	-0.6067
0.063623	-0.066537
0.22007	-0.074096
0.044945	-0.036316
0.59286	0.5363
-0.092447	-0.43836
-0.041342	-0.052239
0.88526	0.40927
0.033967	-0.20565
-0.2388	0.56742
-0.49257	0.62241
0.48635	0.46401
-0.0094262	0.215
-0.53029	0.42251
0.10306	-0.015307
-0.34362	0.60323
-0.75888	-0.28562
0.12035	-0.9582
-0.78727	-0.26018
-0.20891	0.85601
-0.56703	0.061916
-0.46575	-0.79256
0.092871	-0.029344
0.077044	-0.050358
0.40692	-0.57223
0.012784	-0.12708
0.42507	0.46987
-0.51794	-0.82978
-0.47006	-0.32296
-0.57294	0.26328
-0.13786	-0.85397
0.21543	-0.054258
0.20023	0.081811
-0.06628	0.4373
-0.4508	-0.20226
0.11164	-0.75545
0.020555	0.15206
-0.88809	0.018943
0.21994	0.93651
0.93317	-0.16211
-0.22626	0.7472
-0.32869	-0.77176
-0.52507	0.55285
-0.73751	0.64122
-0.58655	0.54933
-0.066218	-0.023981
-0.31847	0.58375
-0.026533	0.79411
0.49433	-0.55741
0.44462	0.22997
0.50355	-0.5693
0.29237	-0.48379
-0.75761	0.1581
0.084385	-0.61983
0.051815	-0.80263
0.25477	0.48239
0.24277	-0.056263
0.65479	-0.61035
-0.6873	-0.50871
0.58337	0.079842
0.021862	0.047853
-0.14992	0.47316
-0.72734	-0.20284
-0.24595	-0.86308
0.082744	0.018416
-0.33813	0.3785
-0.015199	-0.0074609
-0.10212	0.17026
-0.0073144	0.72649
-0.58887	-0.25031
0.34065	-0.91982
0.1117	-0.051732
0.4428	-0.75005
0.65817	-0.44091
-0.76054	-0.38723
0.78156	-0.27152
0.9511	0.2516
-0.043102	-0.24269
-0.12547	-0.14183
0.0068407	0.020312
-0.071109	-0.25645
0.20347	-0.17128
0.82325	0.40224
0.45034	-0.1775
-0.70653	-0.70566
-0.011025	0.025369
-0.8238	-0.33336
0.40368	0.24246
0.0033993	0.15529
-0.37481	0.53204
0.066683	-0.076033
0.53789	0.38754
-0.010924	-0.14836
-0.1465	0.71534
0.36139	0.34043
0.23718	-0.40546
0.051054	-0.56911
0.063131	-0.63821
0.2206	0.14951
-0.12093	-0.48038
-0.8383	0.19765
0.57518	0.3867
-0.4454	-0.26194
0.32683	-0.68529
0.060052	0.077938
0.31232	-0.34568
0.72937	-0.14094
0.74132	0.50798
-0.076929	0.065346
0.015273	-0.12449
-0.13917	0.47992
0.54151	-0.53557
0.38186	0.54634
0.59159	-0.19003
-0.18165	-0.054211
0.22924	-0.35631
0.46266	-0.8351
-0.10476	0.085259
-0.045859	0.55773
0.0070456	-0.047137
0.097598	-0.16944
-0.061573	0.50485
-0.0070298	-0.42392
-0.6924	-0.61955
-0.50563	0.33647
-0.032998	-0.048617
-0.52347	0.14512
-0.0024867	-0.52636
0.71384	0.54243
0.39229	0.62156
-0.56057	-0.20593
-0.73682	0.43484
-0.049805	0.08823
0.12225	0.5426
0.12824	-0.92809
-0.059231	-0.41545
0.01385	-0.021308
0.13579	0.19265
0.30268	-0.68521
0.74459	0.49658
-0.71975	-0.12636
0.13715	0.25272
-0.5221	-0.59724
0.13791	0.1814
0.4814	-0.25904
0.030759	-0.67142
0.63114	-0.30177
0.29936	-0.48998
0.69675	0.057249
-0.40064	0.80844
-0.12416	0.47381
0.19826	0.17507
0.40582	-0.55652
0.831	-0.11083
-0.95527	-0.1891
-0.82796	-0.27996
-0.066815	-0.015634
-0.27077	0.5227
-0.63069	-0.21394
0.11551	0.24271
-0.61915	-0.13293
0.070693	0.77221
-0.61603	0.19418
0.026329	0.64596
0.17832	-0.22837
0.7488	0.24698
0.1025	0.27205
0.75558	-0.5928
0.069317	-0.41528
0.29722	0.33378
-0.17196	0.21623
-0.9119	-0.27513
0.16962	0.19451
-0.044607	-0.018053
-0.26	0.13954
-0.081568	0.079444
-0.66299	-0.33984
0.16077	-0.20899
0.47519	-0.69424
0.18504	-0.73692
0.14984	0.2067
-0.51593	-0.4614
0.042939	0.085542
-0.69773	0.16317
0.61905	0.17639
0.49169	-0.7355
-0.16065	-0.03607
0.15843	-0.084155
-0.050229	-0.43687
-0.076326	0.060496
-0.38797	-0.33811
-0.034892	-0.02827
0.40896	-0.31246
0.037279	-0.0071193
-0.52117	-0.26377
-0.50097	0.79039
0.012333	-0.011621
0.63479	-0.17681
-0.032099	-0.78507
0.19953	-0.11024
-0.028919	-0.055781
0.86538	-0.35826
0.037551	0.045007
-0.059303	-0.0068793
-0.51904	0.055529
-0.94331	0.25009
-0.0018678	-0.047387
-0.45259	0.0043042
0.44251	0.65709
-0.39626	-0.73451
0.064955	-0.16994
-0.25907	-0.32021
-0.83832	0.32901
-0.035108	0.58677
-0.23535	-0.1432
-0.23981	0.58375
0.1977	-0.39757
-0.3161	0.58199
-0.44788	-0.17462
0.79702	-0.52911
0.152	0.057461
-0.20521	-0.43172
-0.25218	-0.9327
0.88019	-0.29256
0.012877	-0.0035453
0.0079907	-0.01821
0.28676	-0.32989
0.026045	0.045699
-0.39862	0.75807
0.11873	-0.81392
0.46887	0.10344
0.63347	0.15606
0.25563	-0.0060904
0.12603	0.66416
-0.13318	-0.23047
-0.82607	0.23716
-0.062298	0.43232
-0.24117	0.86616
0.83586	-0.37589
0.59478	-0.66857
0.42335	0.2989
0.41711	0.46606
-0.050607	-0.096708
-0.012268	0.0072428
-0.49239	-0.03153
0.40497	0.012154
0.20441	-0.9758
0.99695	0.077429
-0.12434	-0.26953
0.40844	-0.30321
0.82069	-0.2007
0.057428	0.57416
-0.38057	0.34545
-0.023263	-0.012318
0.0052948	-0.011936
0.48917	-0.46334
0.44412	0.72954
-0.82088	-0.24671
0.74264	0.14643
-0.19098	-0.13045
0.4034	-0.33402
-0.51249	0.061814
-0.046699	0.62274
0.20811	0.45985
0.020851	-0.022824
0.040006	-0.023221
0.10351	0.48627
0.050498	-0.018315
-0.84855	-0.18607
0.22525	-0.3585
0.0028235	-0.00058535
0.40871	-0.02959
-0.47004	0.51047
-0.42238	-0.066634
-0.12851	-0.18143
0.50026	0.71864
0.7263	0.44688
0.0043019	0.2362
0.60569	0.71313
-0.033418	-0.1619
0.62531	0.053906
-0.10313	-0.094855
0.1544	-0.025517
-0.73856	-0.44504
-0.19741	-0.0060054
0.5459	0.79063
-0.0023583	-0.0038835
-0.21704	-0.8277
-0.73635	-0.42021
-0.43819	-0.31679
0.47076	0.068906
-0.00036133	-0.084979
-0.25837	-0.45533
0.96942	0.052715
-0.25984	-0.35342
0.50246	0.63781
-0.51663	-0.73217
-0.40828	0.72268
-0.29896	-0.38829
-0.58903	-0.49192
0.0048485	-0.012376
0.16108	-0.14124
-0.10058	-0.62149
-0.18812	-0.067817
-0.29374	-0.81123
-0.68352	-0.21881
-0.79302	0.5158
0.29943	0.50842
0.057201	0.42856
0.14603	0.14374
0.058862	0.17958
0.0099753	0.0041131
0.65528	-0.53656
-0.034117	-0.27838
0.28947	0.27872
0.24795	0.67261
-0.67737	0.51488
-0.066865	-0.44031
-0.50119	0.50754
-0.19532	0.86661
0.49714	0.38917
0.28555	-0.94449
-0.1734	-0.012862
-0.49982	-0.38036
0.6541	0.20216
-0.14705	0.080273
0.079203	-0.12629
-0.11194	0.088077
-0.078511	0.049181
-0.17626	0.90023
0.063834	0.8509
0.068452	-0.061567
0.066107	0.01345
-0.011376	-0.087308
-0.17333	0.70197
-0.32319	-0.25344
0.072524	-0.51503
0.25626	-0.085726
-0.023753	0.72342
-0.74746	0.44293
0.17449	0.027656
-0.39485	0.077734
-0.35745	-0.38122
-0.10947	-0.13634
-0.41563	-0.0082528
-0.0037812	0.0025911
-0.83749	-0.36966
-0.38289	-0.19932
0.020925	-0.73608
0.072621	0.069178
-0.039028	-0.074328
0.45101	-0.63949
-0.18505	0.9045
0.021551	-0.22831
-0.44785	0.06463
0.10278	0.17991
0.011459	-0.10627
0.08335	-0.020974
0.075284	0.99005
0.41807	0.13977
0.19576	0.16194
0.23428	-0.69078
-0.45284	0.37519
-0.7001	-0.33832
0.43061	0.56622
-0.94647	-0.034295
0.71601	-0.25498
0.14207	-0.10165
-0.43442	0.24892
-0.28581	0.083657
-0.37285	0.77777
0.5378	0.38819
-0.62328	0.28851
-0.045988	0.10666
0.6082	-0.046768
-0.37095	0.16316
-0.15622	0.11146
-0.65548	0.51004
0.49297	0.80659
-0.78395	0.44705
-0.59968	-0.03322
-0.085188	0.41543
-0.0048163	-0.0068138
-0.035529	-0.0341
-0.13364	-0.50251
-0.0092735	0.48226
-0.012751	0.00077624
-0.2008	0.41428
-0.015758	-0.020926
0.76397	-0.087341
0.085123	-0.42348
-0.75554	0.59478
-0.54725	0.14874
-0.82717	-0.27958
-0.27644	-0.50192
0.10708	-0.46428
-0.49747	0.32304
-0.32011	-0.88123
-0.0024365	0.012399
0.18336	0.21308
0.075473	0.005657
0.65201	0.15101
-0.37815	0.50141
0.030869	-0.088108
-0.6149	0.26336
0.066866	0.085299
-0.24025	0.58587
0.1203	0.12261
0.45341	-0.7174
-0.20844	0.073277
0.6634	0.47353
0.5334	-0.20219
0.5716	-0.13676
-0.10453	0.65706
0.093606	-0.13899
0.33104	-0.3141
-0.083082	-0.083087
-0.25794	0.063416
-0.26296	-0.69902
-0.23895	0.56029
-0.47281	-0.047571
-0.41034	0.60279
-0.46115	-0.16907
-0.013316	-0.056543
-0.63062	0.75461
0.035278	0.063431
-0.43469	-0.60005
-0.364	0.59186
-0.011697	-0.0016939
-0.39022	-0.37974
-0.2083	-0.43868
0.88446	-0.46347
0.81719	0.49527
-0.81381	-0.059631
-0.79368	-0.5521
-0.05831	-0.88108
0.084603	0.16422
-0.23968	-0.082421
-0.20489	-0.54337
0.46397	0.068831
-0.20424	-0.7019
-0.59179	0.57312
0.76526	-0.20564
-0.11524	-0.088956
-0.13504	0.073934
-0.32199	0.37455
0.48173	0.11508
0.19605	0.38128
-0.071007	0.04997
0.048427	0.76564
0.35493	0.36119
-0.83873	0.40014
0.55137	-0.040018
-0.21419	-0.066016
-0.68643	-0.031256
-0.087847	0.26762
-0.78409	-0.36166
-0.10544	0.25711
0.61818	0.17363
-0.51368	0.079952
-0.20833	-0.68478
-0.12901	-0.47192
-0.19471	-0.1146
-0.31137	0.26962
0.26707	0.079301
-0.60395	-0.33796
-0.12785	0.71368
-0.20896	0.55234
-0.065242	-0.0060008
-0.13183	0.1982
0.033675	-0.13591
0.082735	-0.79936
-0.051208	0.80269
-0.44271	0.50473
-0.054744	0.41457
-0.11344	0.0064591
-0.08551	0.024925
0.16269	-0.095986
0.22783	-0.88974
-0.52477	-0.57047
-0.84425	0.088458
-0.32033	0.94358
0.60361	-0.44266
-0.026704	-0.044366
-0.0042544	-0.020034
0.22251	0.77818
0.30944	-0.61163
-0.36364	-0.84891
-0.11343	-0.8337
-0.013934	-0.5794
-0.75291	-0.15269
0.82979	0.21902
-0.11681	0.026719
-0.15817	-0.41516
0.065476	-0.20959
-0.11636	0.028911
0.058869	0.033178
-0.20966	-0.4525
0.072047	-0.14918
0.75267	-0.27758
0.00082604	0.00070177
0.46588	-0.21091
-0.035488	-0.28052
-0.2193	0.61337
-0.44401	-0.10788
-0.23439	-0.57764
-0.20428	0.18895
-0.0033186	-0.14665
0.48436	-0.18048
0.36146	-0.37221
0.55026	-0.012994
0.059706	0.46466
0.38461	0.51305
-0.15668	0.13309
0.03379	0.017526
-0.89597	-0.073263
0.045369	0.023036
0.2448	-0.15922
-0.062414	-0.0012795
0.058452	0.074373
-0.87015	-0.40145
0.43515	0.30276
0.21811	-0.82707
-0.24812	0.56525
-0.18116	0.74384
-0.065779	0.06337
-0.25614	0.31668
-0.55999	-0.7993
-0.023475	0.017024
-0.12795	-0.0031534
0.028524	-0.013801
-0.20186	0.098939
-0.11895	0.066965
-0.76081	-0.0045497
0.03288	-0.033765
0.19091	-0.088042
-0.93953	0.26025
-0.15979	-0.21622
0.0079334	-0.060045
-0.12044	0.167
-0.56275	-0.62878
0.30313	0.53764
-0.10197	0.72614
0.026806	0.13794
-0.84632	0.50571
-0.13939	0.65714
-0.85129	0.26693
-0.003731	-0.24446
0.084922	0.6104
0.38885	0.17129
0.81413	0.38119
0.050515	0.84295
0.20364	-0.5058
0.72581	-0.33419
-0.054327	0.078975
-0.48337	0.24168
-0.44395	0.023345
0.068252	-0.070923
-0.26703	-0.55097
-0.64417	0.01452
0.37855	-0.43989
-0.43156	0.049303
0.64521	0.20832
-0.16098	-0.10243
-0.90626	0.010901
0.91361	-0.37299
0.94318	0.031639
0.076031	-0.017976
0.0061468	-0.011504
0.022202	-0.71497
0.01005	-0.89999
0.26863	0.57054
-0.096733	0.25303
0.17572	-0.073906
-0.15739	0.97004
0.25576	-0.32081
-0.62004	0.037351
0.62328	0.68415
-0.48989	-0.39923
-0.02531	-0.15153
-0.2026	-0.11254
-0.47735	-0.80821
0.32721	-0.36807
-0.48536	0.0072139
-0.13349	0.51717
0.89803	-0.010661
-0.48282	0.016131
0.03606	-0.063487
-0.056432	-0.76293
-0.48259	-0.020286
0.16552	-0.032701
0.27582	0.10107
0.21552	0.17015
-0.013092	-0.29198
0.78689	0.51644
-0.27577	-0.30171
-0.41448	0.049813
-0.46343	0.047606
-0.76141	0.40275
-0.48295	-0.27571
-0.0010877	-0.55298
0.063147	0.049468
-0.82874	0.1425
0.61848	0.50552
0.40137	0.44668
-0.051833	0.083693
0.62725	0.40279
0.23038	-0.14139
-0.12705	-0.20189
-0.73124	-0.42632
0.31959	0.4667
-0.19792	-0.12365
-0.18759	-0.19803
-0.17218	0.87427
0.2859	0.42546
